City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
271,timbuktu,16.7735,-3.0074,312.81,20,49,5.51,ML,Mon Oct  2 10:52:25 2023
272,vieux-habitants,16.0589,-61.7659,305.21,77,100,4.62,GP,Mon Oct  2 10:52:25 2023
273,kerikeri,-35.2268,173.9474,286.43,91,100,0.45,NZ,Mon Oct  2 10:52:25 2023
274,sukhodol,53.9006,51.2117,288.86,59,100,1.94,RU,Mon Oct  2 10:52:25 2023
275,poronaysk,49.2167,143.1167,284.42,91,100,5.27,RU,Mon Oct  2 10:52:25 2023
276,cole harbour,44.6724,-63.4751,293.11,71,1,6.69,CA,Mon Oct  2 10:52:25 2023
277,bel ombre,-4.6167,55.4167,301.06,78,20,6.69,SC,Mon Oct  2 10:52:25 2023
278,abepura,-2.6333,140.5833,296.6,94,75,2.06,ID,Mon Oct  2 10:52:26 2023
279,piacabucu,-10.4056,-36.4344,301.69,56,5,4.81,BR,Mon Oct  2 10:52:26 2023
280,tecate,32.5667,-116.6333,286.57,78,13,0.64,MX,Mon Oct  2 10:52:26 2023
281,tarrafal,15.2833,-23.7667,305.59,79,91,4.68,CV,Mon Oct  2 10:52:26 2023
282,tharangambadi,11.0319,79.8528,301.07,80,27,9.74,IN,Mon Oct  2 10:52:26 2023
283,turpan,42.9333,89.1667,297.12,26,91,1.31,CN,Mon Oct  2 10:52:26 2023
284,sibu,2.3,111.8167,300.32,94,20,0.0,MY,Mon Oct  2 10:52:26 2023
285,lata,40.1629,-8.3327,299.3,40,0,4.58,PT,Mon Oct  2 10:52:27 2023
286,turkmenbasy,40.0222,52.9552,299.58,17,0,4.12,TM,Mon Oct  2 10:52:27 2023
287,canico,32.6333,-16.85,302.43,75,20,5.14,PT,Mon Oct  2 10:52:27 2023
288,onda,39.9667,-0.25,303.24,76,0,3.79,ES,Mon Oct  2 10:52:27 2023
289,palu,-0.8917,119.8707,298.69,94,99,0.92,ID,Mon Oct  2 10:52:27 2023
290,constantia,44.1833,28.65,294.65,39,7,6.37,RO,Mon Oct  2 10:50:14 2023
291,chiredzi,-21.05,31.6667,296.26,44,83,5.41,ZW,Mon Oct  2 10:52:27 2023
292,tazacorte,28.629,-17.9293,299.69,74,0,4.63,ES,Mon Oct  2 10:52:27 2023
293,lluta,-16.0147,-72.0142,291.75,29,41,4.27,PE,Mon Oct  2 10:52:28 2023
294,catriel,-37.8791,-67.7956,292.37,27,35,9.63,AR,Mon Oct  2 10:48:19 2023
295,vyazemskiy,47.5378,134.7525,281.48,89,99,2.25,RU,Mon Oct  2 10:52:28 2023
296,aasiaat,68.7098,-52.8699,269.82,62,1,5.92,GL,Mon Oct  2 10:52:28 2023
297,kincardine,56.0667,-3.7167,289.97,76,100,5.33,GB,Mon Oct  2 10:52:28 2023
298,ilha de mocambique,-15.0342,40.7358,299.53,76,2,5.62,MZ,Mon Oct  2 10:52:28 2023
299,miracema do tocantins,-9.5618,-48.3967,314.07,14,83,3.52,BR,Mon Oct  2 10:52:28 2023
300,kimberley,-28.7323,24.7623,304.98,20,20,4.12,ZA,Mon Oct  2 10:52:28 2023
301,ongole,15.5,80.05,302.64,68,99,2.74,IN,Mon Oct  2 10:50:28 2023
302,ghat,24.9647,10.1728,306.72,19,42,4.71,LY,Mon Oct  2 10:52:29 2023
303,pueblo nuevo,23.3833,-105.3833,292.08,66,13,0.85,MX,Mon Oct  2 10:52:29 2023
304,nizhniy kuranakh,58.8353,125.4869,277.63,93,97,1.93,RU,Mon Oct  2 10:52:29 2023
305,pokhara,28.2333,83.9833,294.97,86,100,2.85,NP,Mon Oct  2 10:52:29 2023
306,broome,42.2506,-75.833,294.93,85,75,0.0,US,Mon Oct  2 10:52:29 2023
307,sairang,23.8,92.6667,297.39,99,49,1.12,IN,Mon Oct  2 10:52:29 2023
308,toliara,-23.35,43.6667,296.56,60,69,8.88,MG,Mon Oct  2 10:52:29 2023
309,huangmei,30.1924,116.025,293.37,82,78,2.15,CN,Mon Oct  2 10:52:29 2023
310,pontes e lacerda,-15.2261,-59.3353,312.15,27,71,2.78,BR,Mon Oct  2 10:51:21 2023
311,pimentel,-6.8367,-79.9342,296.31,68,0,8.23,PE,Mon Oct  2 10:52:30 2023
312,apaxco de ocampo,19.9739,-99.1739,290.54,64,43,1.05,MX,Mon Oct  2 10:52:30 2023
313,floro,61.5996,5.0328,287.13,77,75,8.23,NO,Mon Oct  2 10:52:30 2023
314,kalaleh,37.3807,55.4916,299.93,29,75,3.09,IR,Mon Oct  2 10:52:30 2023
315,newman,37.3138,-121.0208,286.62,81,2,0.45,US,Mon Oct  2 10:52:30 2023
316,suntar,62.1444,117.6319,273.22,74,100,1.79,RU,Mon Oct  2 10:52:30 2023
317,pathein,16.7833,94.7333,297.13,98,100,1.64,MM,Mon Oct  2 10:52:30 2023
318,fortuna,40.5982,-124.1573,281.66,100,40,2.57,US,Mon Oct  2 10:52:31 2023
319,katsuura,35.1333,140.3,294.96,57,38,3.39,JP,Mon Oct  2 10:52:31 2023
320,lamu,-2.2717,40.902,301.27,78,59,6.0,KE,Mon Oct  2 10:52:31 2023
321,zouerate,22.7187,-12.4521,311.21,9,6,5.04,MR,Mon Oct  2 10:52:31 2023
322,akrehamn,59.2667,5.1833,288.71,72,40,7.72,NO,Mon Oct  2 10:52:31 2023
323,berezovo,63.9381,65.0419,286.46,78,58,6.26,RU,Mon Oct  2 10:52:31 2023
324,andalusia,31.3085,-86.4833,297.43,69,0,3.6,US,Mon Oct  2 10:52:31 2023
325,kristiansund,63.1115,7.732,285.18,82,75,1.03,NO,Mon Oct  2 10:52:31 2023
326,boquira,-12.8231,-42.7306,310.64,23,1,1.45,BR,Mon Oct  2 10:52:32 2023
327,kedrovyy,56.1667,91.8167,276.5,63,100,2.78,RU,Mon Oct  2 10:52:32 2023
328,vilyuchinsk,52.9306,158.4028,282.3,83,100,12.81,RU,Mon Oct  2 10:52:32 2023
329,burang,30.25,81.1667,279.82,74,42,3.22,CN,Mon Oct  2 10:52:32 2023
330,madison,34.7334,-86.5667,298.93,69,0,2.57,US,Mon Oct  2 10:48:09 2023
331,tezonapa,18.6092,-96.6917,299.51,80,96,0.43,MX,Mon Oct  2 10:52:32 2023
332,mil'kovo,55.6078,37.7956,286.37,57,83,4.23,RU,Mon Oct  2 10:52:32 2023
333,bamboo flat,11.7,92.7167,299.2,89,75,2.06,IN,Mon Oct  2 10:52:33 2023
334,mount gambier,-37.8333,140.7667,292.9,46,99,5.48,AU,Mon Oct  2 10:52:33 2023
335,machico,32.7,-16.7667,302.43,74,20,5.14,PT,Mon Oct  2 10:52:33 2023
336,antsiranana,-12.2787,49.2917,299.57,65,40,3.09,MG,Mon Oct  2 10:52:33 2023
337,ancud,-41.8697,-73.8203,282.25,64,16,1.16,CL,Mon Oct  2 10:52:33 2023
338,remire-montjoly,4.9167,-52.2667,305.17,58,75,6.17,GF,Mon Oct  2 10:52:33 2023
339,new norfolk,-42.7826,147.0587,282.87,72,0,1.21,AU,Mon Oct  2 10:52:33 2023
340,coahuayana de hidalgo,18.7,-103.6583,300.94,85,100,0.59,MX,Mon Oct  2 10:52:33 2023
341,saipan,15.1355,145.701,301.54,89,40,5.14,MP,Mon Oct  2 10:52:33 2023
342,sukhoy log,56.9094,62.0296,285.68,71,99,4.63,RU,Mon Oct  2 10:52:34 2023
343,buala,-8.145,159.5921,299.71,88,100,2.32,SB,Mon Oct  2 10:52:34 2023
344,bo phloi,14.3236,99.5161,298.44,86,84,2.55,TH,Mon Oct  2 10:52:34 2023
345,fallon,39.4735,-118.7774,282.08,87,75,2.06,US,Mon Oct  2 10:51:49 2023
346,miquelon,47.0975,-56.3814,290.15,82,1,4.11,PM,Mon Oct  2 10:52:34 2023
347,pinhao,-25.6956,-51.6597,297.52,49,49,3.21,BR,Mon Oct  2 10:52:34 2023
348,maun,-19.9833,23.4167,310.13,25,0,4.12,BW,Mon Oct  2 10:52:34 2023
349,benguela,-12.5763,13.4055,297.77,71,26,3.7,AO,Mon Oct  2 10:52:34 2023
350,alakurtti,66.9672,30.3491,276.79,66,76,0.91,RU,Mon Oct  2 10:52:34 2023
351,puerto colombia,10.9878,-74.9547,304.2,67,100,0.6,CO,Mon Oct  2 10:52:34 2023
352,vila franca do campo,37.7167,-25.4333,295.38,66,100,4.58,PT,Mon Oct  2 10:52:35 2023
353,brigantine,39.4101,-74.3646,297.06,76,0,4.63,US,Mon Oct  2 10:52:35 2023
354,al wafrah,28.6392,47.9306,306.04,18,1,3.48,KW,Mon Oct  2 10:52:35 2023
355,santa marta,11.2408,-74.199,303.18,70,20,4.63,CO,Mon Oct  2 10:50:27 2023
356,fuding,27.3273,120.214,293.57,85,70,1.25,CN,Mon Oct  2 10:52:35 2023
357,margate,51.3813,1.3862,294.99,82,100,0.89,GB,Mon Oct  2 10:52:35 2023
358,crane,31.3974,-102.3501,296.94,70,73,8.97,US,Mon Oct  2 10:52:35 2023
359,yoloten,37.2989,62.3597,296.09,19,63,5.79,TM,Mon Oct  2 10:52:35 2023
360,klyuchi,52.2667,79.1667,281.07,45,2,3.24,RU,Mon Oct  2 10:52:35 2023
361,maintirano,-18.0667,44.0167,299.54,74,1,7.02,MG,Mon Oct  2 10:52:36 2023
362,bonthe,7.5264,-12.505,301.92,71,100,4.31,SL,Mon Oct  2 10:52:36 2023
363,island harbour,50.724,-1.2758,293.81,89,100,4.47,GB,Mon Oct  2 10:52:36 2023
364,nadi,-17.8,177.4167,295.15,73,40,4.12,FJ,Mon Oct  2 10:52:36 2023
365,reiskirchen,50.6,8.8333,299.01,62,73,0.89,DE,Mon Oct  2 10:52:36 2023
366,langepas,61.2544,75.2124,283.92,76,100,6.81,RU,Mon Oct  2 10:52:36 2023
367,queenstown,-31.8976,26.8753,300.94,14,0,4.32,ZA,Mon Oct  2 10:52:36 2023
368,dzhangala,49.2167,50.3333,291.36,42,64,2.22,KZ,Mon Oct  2 10:52:36 2023
369,beloyarskiy,63.7119,66.6722,282.59,88,95,4.02,RU,Mon Oct  2 10:52:36 2023
370,khandyga,62.6667,135.6,277.55,90,81,1.84,RU,Mon Oct  2 10:52:37 2023
371,sault ste. marie,46.5168,-84.3333,291.46,96,75,2.57,CA,Mon Oct  2 10:51:55 2023
372,mahina,-17.5065,-149.489,297.02,88,75,4.63,PF,Mon Oct  2 10:52:37 2023
373,swan hill,-35.3378,143.5544,301.29,26,93,9.3,AU,Mon Oct  2 10:52:37 2023
374,rongelap,11.1635,166.8941,301.75,80,100,5.37,MH,Mon Oct  2 10:52:37 2023
375,santana,-0.0583,-51.1817,306.25,58,40,5.14,BR,Mon Oct  2 10:52:37 2023
376,matoury,4.8483,-52.3317,305.13,58,75,6.17,GF,Mon Oct  2 10:50:58 2023
377,hepingjie,42.0597,126.9158,280.49,80,40,2.06,CN,Mon Oct  2 10:52:37 2023
378,goulburn,-34.75,149.7167,293.59,45,86,0.89,AU,Mon Oct  2 10:52:37 2023
379,tysmenytsya,48.9022,24.8448,291.23,48,4,2.1,UA,Mon Oct  2 10:52:38 2023
380,imam qasim,32.298,44.6828,309.18,19,84,2.0,IQ,Mon Oct  2 10:47:51 2023
381,berezovyy,51.6667,135.7,280.13,90,100,1.3,RU,Mon Oct  2 10:52:38 2023
382,zaozersk,69.4005,32.4476,275.69,73,90,4.46,RU,Mon Oct  2 10:52:38 2023
383,richfield,44.8833,-93.283,297.23,64,0,4.63,US,Mon Oct  2 10:52:38 2023
384,galliano,29.4422,-90.2992,302.15,65,40,5.66,US,Mon Oct  2 10:52:38 2023
385,selkirk,50.1436,-96.8845,289.88,94,100,0.45,CA,Mon Oct  2 10:52:38 2023
386,port-vila,-17.7338,168.3219,295.93,83,75,5.66,VU,Mon Oct  2 10:52:38 2023
387,puerto san jose,13.9256,-90.8244,300.95,81,98,0.73,GT,Mon Oct  2 10:52:38 2023
388,rosa zarate,0.3333,-79.4667,301.49,71,99,1.5,EC,Mon Oct  2 10:48:13 2023
389,abengourou,6.7297,-3.4964,301.14,88,74,1.51,CI,Mon Oct  2 10:52:39 2023
390,concepcion,-36.827,-73.0498,286.04,62,40,4.63,CL,Mon Oct  2 10:51:41 2023
391,nuuk,64.1835,-51.7216,275.49,80,75,2.06,GL,Mon Oct  2 10:52:39 2023
392,ha'il,27.5219,41.6907,311.16,12,20,5.14,SA,Mon Oct  2 10:52:39 2023
393,chokwe,-24.5333,32.9833,295.87,44,35,4.78,MZ,Mon Oct  2 10:52:39 2023
394,juan griego,11.0817,-63.9655,304.22,61,100,1.6,VE,Mon Oct  2 10:52:39 2023
395,amga,60.8953,131.9608,280.36,79,100,1.34,RU,Mon Oct  2 10:52:39 2023
396,shingu,33.7333,135.9833,289.64,71,67,2.83,JP,Mon Oct  2 10:52:39 2023
397,kamphaeng phet,16.25,99.5,298.42,89,62,1.4,TH,Mon Oct  2 10:52:39 2023
398,nizhneangarsk,55.7833,109.55,275.93,52,92,1.79,RU,Mon Oct  2 10:52:40 2023
399,timimoun,29.2639,0.231,306.36,16,0,7.2,DZ,Mon Oct  2 10:52:40 2023
400,arraial do cabo,-22.9661,-42.0278,295.13,88,75,4.12,BR,Mon Oct  2 10:52:01 2023
401,sandnessjoen,66.0217,12.6316,283.38,81,75,5.66,NO,Mon Oct  2 10:52:40 2023
402,adygeysk,44.88,39.19,298.03,49,20,3.0,RU,Mon Oct  2 10:52:40 2023
403,djenne,13.9061,-4.5533,310.99,27,100,2.42,ML,Mon Oct  2 10:52:40 2023
404,nova vicosa,-17.8919,-39.3719,301.04,62,100,2.65,BR,Mon Oct  2 10:52:40 2023
405,camocim,-2.9022,-40.8411,306.28,50,95,6.83,BR,Mon Oct  2 10:50:42 2023
406,mugia,43.1041,-9.2179,296.57,80,100,6.65,ES,Mon Oct  2 10:52:40 2023
407,kokopo,-4.352,152.2633,298.12,88,100,3.07,PG,Mon Oct  2 10:52:40 2023
408,kyzyl-suu,42.3414,78.0056,284.52,60,100,1.05,KG,Mon Oct  2 10:52:41 2023
409,okhotsk,59.3833,143.3,279.33,77,34,2.8,RU,Mon Oct  2 10:52:41 2023
410,lodwar,3.1191,35.5973,308.7,26,25,6.59,KE,Mon Oct  2 10:52:41 2023
411,sechura,-5.5569,-80.8222,297.14,61,32,5.66,PE,Mon Oct  2 10:52:41 2023
412,sidi salim,31.271,30.7867,299.21,47,100,5.62,EG,Mon Oct  2 10:52:41 2023
413,ain taya,36.7933,3.2869,301.06,57,20,5.66,DZ,Mon Oct  2 10:52:41 2023
414,mejit,10.2753,170.8646,301.77,77,100,6.55,MH,Mon Oct  2 10:52:41 2023
415,saudarkrokur,65.7461,-19.6394,276.97,93,100,6.55,IS,Mon Oct  2 10:52:41 2023
416,erenhot,43.6475,111.9767,289.32,27,9,5.03,CN,Mon Oct  2 10:52:41 2023
417,nguigmi,14.2495,13.1092,303.41,41,100,5.77,NE,Mon Oct  2 10:52:42 2023
418,midvagur,62.0511,-7.1939,284.61,87,100,7.72,FO,Mon Oct  2 10:52:42 2023
419,cekerek,40.0731,35.4947,288.05,71,100,2.61,TR,Mon Oct  2 10:52:42 2023
420,skowhegan,44.7651,-69.7192,292.58,47,2,1.22,US,Mon Oct  2 10:52:42 2023
421,madalena,41.2162,-8.3345,299.13,67,4,4.29,PT,Mon Oct  2 10:52:42 2023
422,corinto,37.9407,22.9573,298.65,49,5,2.93,GR,Mon Oct  2 10:52:42 2023
423,duyun,26.2667,107.5167,294.45,96,40,1.14,CN,Mon Oct  2 10:52:42 2023
424,patterson,37.4716,-121.1297,287.07,81,3,0.82,US,Mon Oct  2 10:50:20 2023
425,akureyri,65.6835,-18.0878,279.11,75,100,6.17,IS,Mon Oct  2 10:52:42 2023
426,kingston,17.997,-76.7936,307.17,70,20,2.24,JM,Mon Oct  2 10:51:11 2023
427,lucapa,-8.4192,20.7447,303.84,42,58,1.24,AO,Mon Oct  2 10:52:43 2023
428,bocas del toro,9.3333,-82.25,303.18,80,100,2.24,PA,Mon Oct  2 10:52:35 2023
429,tralee,52.2704,-9.7026,288.29,82,20,1.03,IE,Mon Oct  2 10:52:43 2023
430,lanskroun,49.9122,16.6119,298.84,53,55,1.08,CZ,Mon Oct  2 10:52:43 2023
431,nikko,36.75,139.6167,285.58,64,56,2.65,JP,Mon Oct  2 10:52:43 2023
432,pontiac,42.6389,-83.2911,297.1,67,0,0.0,US,Mon Oct  2 10:52:43 2023
433,flying fish cove,-10.4217,105.6791,296.97,83,75,5.66,CX,Mon Oct  2 10:52:43 2023
434,shalqar,47.8333,59.6,290.01,40,3,2.77,KZ,Mon Oct  2 10:52:43 2023
435,tsiombe,-25.3,45.4833,292.67,60,100,5.62,MG,Mon Oct  2 10:52:43 2023
436,port lavaca,28.615,-96.6261,303.14,84,40,5.14,US,Mon Oct  2 10:52:44 2023
437,fort mcmurray,56.7268,-111.381,280.92,87,100,1.03,CA,Mon Oct  2 10:52:42 2023
438,lys'va,58.1086,57.8053,285.85,82,97,2.95,RU,Mon Oct  2 10:52:44 2023
439,abay,49.6311,72.8539,281.36,77,100,7.08,KZ,Mon Oct  2 10:52:44 2023
440,huicungo,-7.2833,-76.8,301.29,74,20,0.0,PE,Mon Oct  2 10:52:44 2023
441,quixeramobim,-5.1992,-39.2928,308.53,27,8,3.35,BR,Mon Oct  2 10:51:22 2023
442,saskatoon,52.1168,-106.6345,279.14,95,100,4.12,CA,Mon Oct  2 10:50:48 2023
443,nar'yan-mar,67.6713,53.087,280.43,92,99,6.71,RU,Mon Oct  2 10:52:44 2023
444,sao gabriel da cachoeira,-0.1303,-67.0892,304.04,70,0,1.03,BR,Mon Oct  2 10:52:44 2023
445,luderitz,-26.6481,15.1594,292.32,64,1,4.71,NA,Mon Oct  2 10:52:44 2023
446,yakutsk,62.0339,129.7331,280.88,93,100,3.13,RU,Mon Oct  2 10:52:44 2023
447,buckeye,33.3703,-112.5838,296.43,43,0,0.0,US,Mon Oct  2 10:52:45 2023
448,talnakh,69.4865,88.3972,269.38,80,100,5.24,RU,Mon Oct  2 10:52:45 2023
449,lagoa santa,-19.6272,-43.8897,299.73,67,40,4.12,BR,Mon Oct  2 10:52:45 2023
450,sokol,59.4617,40.1206,283.7,80,93,1.6,RU,Mon Oct  2 10:52:45 2023
451,port shepstone,-30.7414,30.455,292.91,69,0,13.0,ZA,Mon Oct  2 10:52:45 2023
452,santa rosa misiones,-26.8667,-56.85,298.69,39,2,2.17,PY,Mon Oct  2 10:52:45 2023
453,santa elena de uairen,4.6167,-61.1333,303.48,31,97,4.07,VE,Mon Oct  2 10:52:45 2023
454,qulsary,46.9531,54.0198,293.87,35,17,4.43,KZ,Mon Oct  2 10:52:45 2023
455,sao joao da barra,-21.6403,-41.0511,297.2,82,98,3.73,BR,Mon Oct  2 10:52:45 2023
456,juan aldama,24.2908,-103.3944,293.11,54,34,3.72,MX,Mon Oct  2 10:52:46 2023
457,plastun,44.7561,136.2939,287.09,57,72,6.26,RU,Mon Oct  2 10:52:46 2023
458,kooringal,-35.1428,147.3771,294.55,52,100,4.7,AU,Mon Oct  2 10:52:46 2023
459,ilheus,-14.7889,-39.0494,301.05,69,40,5.66,BR,Mon Oct  2 10:52:46 2023
460,dryden,49.7833,-92.7503,293.31,77,0,4.63,CA,Mon Oct  2 10:52:46 2023
461,ivdel',60.6911,60.4206,286.03,73,100,3.63,RU,Mon Oct  2 10:52:46 2023
462,uglegorsk,49.0833,142.0333,286.26,89,100,12.14,RU,Mon Oct  2 10:52:46 2023
463,dongola,19.1667,30.4833,315.65,8,30,5.69,SD,Mon Oct  2 10:52:46 2023
464,ar rass,25.8694,43.4973,307.71,10,1,3.58,SA,Mon Oct  2 10:52:46 2023
465,fisterra,42.9049,-9.2629,296.49,82,100,6.16,ES,Mon Oct  2 10:52:46 2023
466,soligalich,59.0778,42.2864,283.33,86,100,1.83,RU,Mon Oct  2 10:52:47 2023
467,una,20.8167,71.0333,298.27,69,0,3.87,IN,Mon Oct  2 10:52:47 2023
468,celestun,20.8667,-90.4,303.15,65,33,2.24,MX,Mon Oct  2 10:52:47 2023
469,zajas,41.6072,20.9383,293.33,38,3,3.1,MK,Mon Oct  2 10:52:47 2023
470,diego de almagro,-26.3667,-70.05,295.71,27,0,2.76,CL,Mon Oct  2 10:48:17 2023
471,ketchikan,55.3422,-131.6461,284.41,93,100,3.6,US,Mon Oct  2 10:52:47 2023
472,tamanrasset,22.785,5.5228,300.1,29,40,3.09,DZ,Mon Oct  2 10:52:47 2023
473,zapolyarnyy,69.4154,30.8136,276.75,83,98,5.11,RU,Mon Oct  2 10:52:47 2023
474,khabarovsk,48.4808,135.0928,282.04,89,0,5.81,RU,Mon Oct  2 10:51:34 2023
475,amos,48.5669,-78.1162,293.02,73,78,5.62,CA,Mon Oct  2 10:52:48 2023
476,volosovo,59.4333,29.4833,284.71,65,99,1.45,RU,Mon Oct  2 10:52:48 2023
477,mount isa,-20.7333,139.5,290.02,36,0,0.0,AU,Mon Oct  2 10:52:48 2023
478,port hedland,-20.3167,118.5667,297.18,83,5,5.66,AU,Mon Oct  2 10:52:48 2023
479,surab,28.4914,66.2585,290.56,16,0,2.58,PK,Mon Oct  2 10:52:48 2023
480,dimbokro,6.6451,-4.7048,302.26,76,67,2.31,CI,Mon Oct  2 10:52:48 2023
481,taiyuan,37.8694,112.5603,288.07,63,58,2.0,CN,Mon Oct  2 10:52:48 2023
482,kimbe,-5.5502,150.1429,297.58,94,94,2.1,PG,Mon Oct  2 10:52:48 2023
483,hammerfest,70.6634,23.6821,275.4,87,40,0.0,NO,Mon Oct  2 10:52:48 2023
484,kirakira,-10.4544,161.9205,299.66,89,84,5.92,SB,Mon Oct  2 10:52:48 2023
485,kavieng,-2.5744,150.7967,300.05,81,73,1.96,PG,Mon Oct  2 10:52:49 2023
486,labrador city,52.9463,-66.9114,279.1,61,75,5.14,CA,Mon Oct  2 10:52:49 2023
487,kingscliff,-28.2667,153.5667,292.04,77,0,3.6,AU,Mon Oct  2 10:52:49 2023
488,embarcacion,-23.209,-64.096,304.94,36,0,2.87,AR,Mon Oct  2 10:52:49 2023
489,deniliquin,-35.5333,144.9667,299.9,27,64,8.9,AU,Mon Oct  2 10:52:49 2023
490,gadzhiyevo,69.2551,33.3362,276.14,66,86,4.9,RU,Mon Oct  2 10:52:49 2023
491,talodi,10.6325,30.3797,303.52,60,93,4.08,SD,Mon Oct  2 10:52:49 2023
492,haiku-pauwela,20.9219,-156.3051,298.17,82,0,3.6,US,Mon Oct  2 10:52:49 2023
493,sao raimundo das mangabeiras,-7.0219,-45.4811,312.27,20,41,3.29,BR,Mon Oct  2 10:52:49 2023
494,tubarjal,30.4999,38.216,303.33,30,74,4.68,SA,Mon Oct  2 10:52:49 2023
495,sidareja,-7.4846,108.7923,295.65,95,76,0.34,ID,Mon Oct  2 10:52:50 2023
496,el oued,33.3561,6.8632,301.98,37,0,3.09,DZ,Mon Oct  2 10:52:50 2023
497,saundatti,15.7833,75.1167,297.33,83,97,3.82,IN,Mon Oct  2 10:52:50 2023
498,oroqen zizhiqi,50.5667,123.7167,280.19,70,61,0.61,CN,Mon Oct  2 10:52:50 2023
499,chopda,21.25,75.3,299.93,70,57,3.99,IN,Mon Oct  2 10:52:50 2023
500,figeac,44.75,1.9167,301.36,28,3,3.07,FR,Mon Oct  2 10:52:50 2023
501,wajir,1.7471,40.0573,308.13,36,40,3.6,KE,Mon Oct  2 10:52:50 2023
502,bandarbeyla,9.4942,50.8122,299.71,86,19,7.62,SO,Mon Oct  2 10:52:50 2023
503,saint-philippe,-21.3585,55.7679,297.92,83,51,2.14,RE,Mon Oct  2 10:52:50 2023
504,atar,20.5169,-13.0499,312.98,8,6,1.86,MR,Mon Oct  2 10:52:50 2023
505,phalaborwa,-23.943,31.1411,295.75,46,44,3.63,ZA,Mon Oct  2 10:52:51 2023
506,sovetskiy,61.3614,63.5842,285.31,72,30,4.92,RU,Mon Oct  2 10:52:51 2023
507,les cayes,18.2,-73.75,304.56,64,100,2.56,HT,Mon Oct  2 10:52:51 2023
508,lockwood,45.8191,-108.4149,284.06,85,100,1.54,US,Mon Oct  2 10:52:51 2023
509,mapimi,25.8167,-103.85,296.12,62,48,3.04,MX,Mon Oct  2 10:52:51 2023
510,tomatlan,19.9333,-105.25,300.05,84,68,1.05,MX,Mon Oct  2 10:52:51 2023
511,gwanda,-20.9333,29.0,295.91,44,4,6.65,ZW,Mon Oct  2 10:52:51 2023
512,grahamstown,-33.3042,26.5328,292.57,27,0,3.48,ZA,Mon Oct  2 10:52:51 2023
513,eskisehir,39.7767,30.5206,289.08,72,75,3.6,TR,Mon Oct  2 10:52:51 2023
514,northam,51.0333,-4.2167,292.96,98,100,2.18,GB,Mon Oct  2 10:52:52 2023
515,la foa,-21.7108,165.8276,292.77,77,11,2.13,NC,Mon Oct  2 10:52:52 2023
516,lorengau,-2.0226,147.2712,299.99,81,100,2.74,PG,Mon Oct  2 10:52:52 2023
517,pemangkat,1.1667,108.9667,299.6,81,71,4.35,ID,Mon Oct  2 10:52:52 2023
518,lewiston orchards,46.3804,-116.9754,286.1,81,100,2.06,US,Mon Oct  2 10:52:52 2023
519,vilyuysk,63.7553,121.6247,277.04,86,100,5.36,RU,Mon Oct  2 10:52:52 2023
520,al kharijah,25.4514,30.5464,306.07,21,55,8.41,EG,Mon Oct  2 10:52:52 2023
521,taro,-8.3862,115.28,295.15,96,53,0.26,ID,Mon Oct  2 10:52:52 2023
522,san mateo del mar,16.2,-95.0,302.8,68,100,10.02,MX,Mon Oct  2 10:52:52 2023
523,punta del este,-34.9667,-54.95,288.21,82,20,4.12,UY,Mon Oct  2 10:52:52 2023
524,acarau,-2.8856,-40.12,305.09,56,88,8.2,BR,Mon Oct  2 10:52:53 2023
525,colac,-38.3333,143.5833,293.19,44,27,4.25,AU,Mon Oct  2 10:52:53 2023
526,pitiquito,30.7,-112.0833,293.84,64,0,3.14,MX,Mon Oct  2 10:52:53 2023
527,nikolayevsk-on-amure,53.1406,140.73,281.22,97,100,3.77,RU,Mon Oct  2 10:52:53 2023
528,upper grand lagoon,30.1633,-85.7408,298.75,71,3,3.13,US,Mon Oct  2 10:52:53 2023
529,plouzane,48.3833,-4.6167,292.33,94,100,7.2,FR,Mon Oct  2 10:52:53 2023
530,geraldton,-28.7667,114.6,288.38,51,40,4.63,AU,Mon Oct  2 10:52:53 2023
531,siuna,13.7332,-84.7773,302.52,69,19,1.34,NI,Mon Oct  2 10:52:53 2023
532,las tablas,7.7667,-80.2833,302.23,74,95,1.46,PA,Mon Oct  2 10:52:53 2023
533,isla vista,34.4133,-119.861,289.72,82,0,2.57,US,Mon Oct  2 10:52:53 2023
534,tan-tan,28.438,-11.1032,311.12,18,0,7.2,MA,Mon Oct  2 10:52:54 2023
535,nagato,34.3833,131.2,292.36,61,84,4.4,JP,Mon Oct  2 10:52:54 2023
536,swedru,5.5371,-0.6998,302.3,69,71,4.16,GH,Mon Oct  2 10:52:54 2023
537,san pedro pochutla,15.7333,-96.4667,300.43,78,100,0.36,MX,Mon Oct  2 10:52:54 2023
538,hluti,-27.2167,31.6167,294.27,41,3,3.39,SZ,Mon Oct  2 10:52:54 2023
539,mathba,22.2855,89.9629,299.5,88,5,2.65,BD,Mon Oct  2 10:52:54 2023
540,demyansk,57.643,32.466,284.57,74,88,1.8,RU,Mon Oct  2 10:52:54 2023
541,fort st. john,56.2499,-120.8529,279.09,87,75,4.12,CA,Mon Oct  2 10:52:54 2023
542,port alfred,-33.5906,26.891,296.03,68,0,2.68,ZA,Mon Oct  2 10:52:54 2023
543,villa corzo,16.1667,-93.25,296.81,90,94,1.31,MX,Mon Oct  2 10:52:54 2023
